dob,photo_taken,full_path,gender,age
708982,2009,['41/41077741_1941-02-15_2009.jpg'],0.0,68
724073,2013,['80/41077880_1982-06-11_2013.jpg'],0.0,31
727803,2013,['64/41080964_1992-08-27_2013.jpg'],1.0,21
720237,2010,['96/41081596_1971-12-10_2010.jpg'],1.0,39
720985,2013,['96/41082896_1973-12-27_2013.jpg'],1.0,40
718652,2009,['94/4108294_1967-08-08_2009.jpg'],1.0,42
716563,2008,['35/410835_1961-11-18_2008.jpg'],1.0,47
715872,2013,['52/41083852_1959-12-28_2013.jpg'],1.0,54
728365,2015,['71/41088971_1994-03-12_2015.jpg'],0.0,21
706410,1977,['99/4109099_1934-01-31_1977.jpg'],1.0,43
729129,2012,['84/41093284_1996-04-14_2012.jpg'],1.0,16
704176,1969,['16/4109416_1927-12-20_1969.jpg'],1.0,42
723495,2013,['84/41098484_1980-11-10_2013.jpg'],0.0,33
724190,2006,['12/5100412_1982-10-06_2006.jpg'],1.0,24
695050,1954,['94/5101394_1902-12-25_1954.jpg'],1.0,52
718304,2014,['54/5104554_1966-08-25_2014.jpg'],0.0,48
723678,2008,['80/5104980_1981-05-12_2008.jpg'],0.0,27
704365,2010,['85/510585_1928-06-26_2010.jpg'],1.0,82
722914,2014,['29/5107229_1979-04-09_2014.jpg'],1.0,35
722404,2015,['24/5108224_1977-11-15_2015.jpg'],0.0,38
719588,2010,['05/5109605_1970-03-01_2010.jpg'],1.0,40
702178,1980,['60/6100260_1922-07-01_1980.jpg'],1.0,58
722353,2009,['98/610098_1977-09-25_2009.jpg'],1.0,32
724312,2013,['35/6101735_1983-02-05_2013.jpg'],1.0,30
724483,2005,['32/6101832_1983-07-26_2005.jpg'],0.0,22
717232,2009,['36/6103136_1963-09-18_2009.jpg'],1.0,46
725194,2006,['03/6104003_1985-07-06_2006.jpg'],0.0,21
701536,1952,['45/610445_1920-09-27_1952.jpg'],1.0,32
718776,2008,['57/6105057_1967-12-10_2008.jpg'],1.0,41
718716,2008,['32/610532_1967-10-11_2008.jpg'],1.0,41
714389,2013,['83/6107983_1955-12-06_2013.jpg'],1.0,58
713880,2006,['24/610924_1954-07-15_2006.jpg'],1.0,52
697063,1947,['11/6109311_1908-06-29_1947.jpg'],1.0,39
725677,2010,['85/6109485_1986-11-01_2010.jpg'],1.0,24
722689,2007,['13/7104013_1978-08-27_2007.jpg'],0.0,29
723799,2010,['92/7104692_1981-09-10_2010.jpg'],0.0,29
698901,1960,['05/7105_1913-07-11_1960.jpg'],1.0,47
714774,2011,['08/7106608_1956-12-25_2011.jpg'],0.0,55
714168,2009,['34/81034_1955-04-29_2009.jpg'],0.0,54
714692,2013,['01/8104201_1956-10-04_2013.jpg'],1.0,57
724199,2014,['28/810528_1982-10-15_2014.jpg'],0.0,32
706840,1962,['72/8107572_1935-04-06_1962.jpg'],1.0,27
706321,1983,['80/8107880_1933-11-03_1983.jpg'],1.0,50
708085,1965,['77/8108577_1938-09-02_1965.jpg'],1.0,27
719051,2012,['84/91084_1968-09-10_2012.jpg'],1.0,44
705681,1976,['21/9108621_1932-02-02_1976.jpg'],1.0,44
722778,2010,['70/9109670_1978-11-24_2010.jpg'],0.0,32
717987,2008,['32/12001532_1965-10-12_2008.jpg'],1.0,43
720257,2010,['34/12001834_1971-12-30_2010.jpg'],1.0,39
726197,2011,['92/12010092_1988-04-04_2011.jpg'],1.0,23
709959,2007,['17/1201317_1943-10-20_2007.jpg'],1.0,64
719459,2012,['59/12013659_1969-10-23_2012.jpg'],1.0,43
728700,2013,['88/12016388_1995-02-10_2013.jpg'],0.0,18
709905,1960,['45/1201745_1943-08-27_1960.jpg'],0.0,17
707481,2007,['71/1201971_1937-01-06_2007.jpg'],1.0,70
724846,2009,['03/12024103_1984-07-23_2009.jpg'],1.0,25
713706,1980,['65/12024865_1954-01-22_1980.jpg'],1.0,26
726862,2013,['13/12025013_1990-01-29_2013.jpg'],1.0,23
722113,2009,['91/1202691_1977-01-28_2009.jpg'],1.0,32
720924,2007,['11/12027211_1973-10-27_2007.jpg'],1.0,34
708701,2009,['22/1202722_1940-05-10_2009.jpg'],1.0,69
703402,1953,['26/12028726_1925-11-06_1953.jpg'],1.0,28
726061,2007,['75/12029775_1987-11-20_2007.jpg'],1.0,20
709745,2005,['18/1203018_1943-03-20_2005.jpg'],1.0,62
714144,2012,['92/12031592_1955-04-05_2012.jpg'],1.0,57
719696,2015,['61/1203461_1970-06-17_2015.jpg'],1.0,45
723225,2010,['04/12035104_1980-02-14_2010.jpg'],1.0,30
725862,2009,['02/12035402_1987-05-05_2009.jpg'],1.0,22
716672,2013,['94/12035794_1962-03-07_2013.jpg'],1.0,51
697635,1943,['91/12040991_1910-01-22_1943.jpg'],1.0,33
709955,2012,['73/1204273_1943-10-16_2012.jpg'],1.0,69
710754,2011,['05/12045105_1945-12-23_2011.jpg'],1.0,66
694645,1941,['30/12049130_1901-11-15_1941.jpg'],1.0,40
726262,2011,['70/12050870_1988-06-08_2011.jpg'],0.0,23
709409,2009,['28/1205328_1942-04-18_2009.jpg'],1.0,67
725652,2013,['89/12055389_1986-10-07_2013.jpg'],1.0,27
725561,2009,['52/12055552_1986-07-08_2009.jpg'],1.0,23
724062,2009,['22/1205622_1982-05-31_2009.jpg'],1.0,27
722716,2005,['28/12056828_1978-09-23_2005.jpg'],1.0,27
716646,2014,['12/1205912_1962-02-09_2014.jpg'],0.0,52
725744,2008,['71/12060871_1987-01-07_2008.jpg'],0.0,21
720837,2008,['36/12063536_1973-08-01_2008.jpg'],1.0,35
705259,1957,['42/12064042_1930-12-07_1957.jpg'],1.0,27
721395,2013,['82/1207082_1975-02-10_2013.jpg'],0.0,38
724891,2005,['38/12072338_1984-09-06_2005.jpg'],0.0,21
711156,2008,['42/12072442_1947-01-29_2008.jpg'],1.0,61
711049,1968,['11/12072811_1946-10-14_1968.jpg'],1.0,22
704250,2012,['41/12074141_1928-03-03_2012.jpg'],1.0,84
719494,2012,['94/1208294_1969-11-27_2012.jpg'],1.0,43
722778,2007,['74/12084174_1978-11-24_2007.jpg'],1.0,29
720308,2010,['87/1208487_1972-02-19_2010.jpg'],0.0,38
719951,2014,['65/12094465_1971-02-27_2014.jpg'],0.0,43
705590,1990,['66/2200266_1931-11-03_1990.jpg'],0.0,59
724253,2013,['25/22003225_1982-12-08_2013.jpg'],1.0,31
725679,2013,['64/22003764_1986-11-03_2013.jpg'],1.0,27
723977,2011,['37/22003837_1982-03-07_2011.jpg'],1.0,29
725470,2013,['96/22004196_1986-04-08_2013.jpg'],1.0,27
726516,2011,['18/22004318_1989-02-17_2011.jpg'],1.0,22
723337,2009,['06/22012206_1980-06-05_2009.jpg'],1.0,29
703104,2003,['00/22015000_1925-01-12_2003.jpg'],1.0,78
725792,2009,['76/22016376_1987-02-24_2009.jpg'],1.0,22
710252,1967,['42/2201642_1944-08-08_1967.jpg'],0.0,23
725830,2010,['53/22016553_1987-04-03_2010.jpg'],1.0,23
726671,2010,['77/22018077_1989-07-22_2010.jpg'],1.0,21
725794,2009,['71/22018271_1987-02-26_2009.jpg'],0.0,22
718724,2007,['87/220187_1967-10-19_2007.jpg'],0.0,40
702166,1955,['01/2201_1922-06-19_1955.jpg'],1.0,33
726421,2014,['74/22020474_1988-11-14_2014.jpg'],1.0,26
722093,2011,['50/220250_1977-01-08_2011.jpg'],0.0,34
700592,2011,['36/2202636_1918-02-26_2011.jpg'],1.0,93
718448,2007,['58/22026958_1967-01-16_2007.jpg'],0.0,40
703253,1973,['27/2202827_1925-06-10_1973.jpg'],1.0,48
701014,1999,['00/2202900_1919-04-24_1999.jpg'],1.0,80
720553,2009,['27/22042627_1972-10-21_2009.jpg'],0.0,37
688383,1940,['93/2204293_1884-09-22_1940.jpg'],1.0,56
718351,2004,['41/220441_1966-10-11_2004.jpg'],1.0,38
727412,2014,['76/22044676_1991-08-02_2014.jpg'],1.0,23
724494,2014,['28/22048328_1983-08-06_2014.jpg'],1.0,31
725029,2012,['98/2204898_1985-01-22_2012.jpg'],1.0,27
723431,2014,['58/2204958_1980-09-07_2014.jpg'],1.0,34
722940,2014,['76/2204976_1979-05-05_2014.jpg'],1.0,35
704007,1974,['49/22049_1927-07-04_1974.jpg'],1.0,47
709776,1999,['55/2205255_1943-04-20_1999.jpg'],1.0,56
709192,2004,['56/220556_1941-09-13_2004.jpg'],1.0,63
724933,2010,['22/22056722_1984-10-18_2010.jpg'],0.0,26
705997,1961,['92/2205692_1932-12-14_1961.jpg'],0.0,29
700295,1943,['36/2205736_1917-05-05_1943.jpg'],0.0,26
703474,1954,['48/2206048_1926-01-17_1954.jpg'],0.0,28
698803,1946,['88/2206188_1913-04-04_1946.jpg'],0.0,33
725721,2008,['93/22064193_1986-12-15_2008.jpg'],0.0,22
725813,2013,['17/22064417_1987-03-17_2013.jpg'],1.0,26
724683,2011,['37/22064837_1984-02-11_2011.jpg'],0.0,27
720153,2007,['99/2206599_1971-09-17_2007.jpg'],1.0,36
724616,2012,['70/22066070_1983-12-06_2012.jpg'],0.0,29
720236,2007,['35/2206635_1971-12-09_2007.jpg'],0.0,36
714965,2010,['38/2206638_1957-07-04_2010.jpg'],0.0,53
725704,2012,['24/22067824_1986-11-28_2012.jpg'],1.0,26
719656,2008,['68/22068_1970-05-08_2008.jpg'],0.0,38
719751,2014,['44/22072544_1970-08-11_2014.jpg'],1.0,44
718213,1988,['95/22078795_1966-05-26_1988.jpg'],1.0,22
721958,2008,['55/2207955_1976-08-26_2008.jpg'],0.0,32
723303,2002,['93/22080893_1980-05-02_2002.jpg'],0.0,22
710572,1981,['43/2208243_1945-06-24_1981.jpg'],1.0,36
720934,2014,['73/22085673_1973-11-06_2014.jpg'],1.0,41
726549,2012,['76/22090076_1989-03-22_2012.jpg'],0.0,23
698462,1946,['11/220911_1912-04-28_1946.jpg'],0.0,34
718149,2011,['05/2209405_1966-03-23_2011.jpg'],0.0,45
713799,2007,['29/2209529_1954-04-25_2007.jpg'],1.0,53
716646,1993,['20/2209720_1962-02-09_1993.jpg'],0.0,31
711078,2013,['14/22097414_1946-11-12_2013.jpg'],1.0,67
700394,1964,['54/22097654_1917-08-12_1964.jpg'],0.0,47
721338,2011,['81/32000681_1974-12-15_2011.jpg'],1.0,37
703634,1999,['92/32001392_1926-06-26_1999.jpg'],1.0,73
726179,2011,['12/32005912_1988-03-17_2011.jpg'],0.0,23
723178,2014,['62/32009162_1979-12-29_2014.jpg'],0.0,35
719590,2013,['36/3201036_1970-03-03_2013.jpg'],1.0,43
695194,1959,['87/32010587_1903-05-18_1959.jpg'],1.0,56
727436,2014,['36/32010836_1991-08-26_2014.jpg'],1.0,23
720572,2015,['13/3201113_1972-11-09_2015.jpg'],1.0,43
722964,2009,['12/32012912_1979-05-29_2009.jpg'],1.0,30
728548,2014,['58/32017058_1994-09-11_2014.jpg'],1.0,20
709352,2012,['06/320206_1942-02-20_2012.jpg'],1.0,70
726614,2012,['86/32021386_1989-05-26_2012.jpg'],0.0,23
716099,2009,['30/3202230_1960-08-11_2009.jpg'],1.0,49
725378,2013,['12/32024112_1986-01-06_2013.jpg'],1.0,27
716853,2012,['48/3202848_1962-09-04_2012.jpg'],1.0,50
714849,2010,['59/32028959_1957-03-10_2010.jpg'],0.0,53
726610,2011,['43/32030743_1989-05-22_2011.jpg'],0.0,22
727238,2013,['28/32031028_1991-02-09_2013.jpg'],0.0,22
718970,2007,['60/32033560_1968-06-21_2007.jpg'],1.0,39
717620,1983,['95/3203495_1964-10-10_1983.jpg'],0.0,19
726230,2011,['41/32036541_1988-05-07_2011.jpg'],1.0,23
723194,2012,['80/32038580_1980-01-14_2012.jpg'],0.0,32
728351,2014,['53/32039953_1994-02-26_2014.jpg'],1.0,20
725688,2011,['68/32042868_1986-11-12_2011.jpg'],1.0,25
708251,1966,['99/3204399_1939-02-15_1966.jpg'],1.0,27
712497,2013,['09/32044209_1950-10-01_2013.jpg'],1.0,63
708189,1968,['65/3204565_1938-12-15_1968.jpg'],1.0,30
713225,2010,['82/32050782_1952-09-28_2010.jpg'],0.0,58
725170,2014,['66/32053766_1985-06-12_2014.jpg'],1.0,29
713232,2010,['70/32053870_1952-10-05_2010.jpg'],0.0,58
694483,1942,['77/3205677_1901-06-06_1942.jpg'],1.0,41
730638,2015,['06/32056806_2000-06-01_2015.jpg'],0.0,15
722096,2006,['96/3205696_1977-01-11_2006.jpg'],0.0,29
724996,2008,['25/3205725_1984-12-20_2008.jpg'],1.0,24
724340,2012,['55/32057755_1983-03-05_2012.jpg'],0.0,29
727640,2015,['08/32060208_1992-03-17_2015.jpg'],1.0,23
723982,2011,['86/3206186_1982-03-12_2011.jpg'],0.0,29
712395,2009,['95/32062595_1950-06-21_2009.jpg'],1.0,59
723501,2007,['30/3206330_1980-11-16_2007.jpg'],0.0,27
727133,2011,['16/32065316_1990-10-27_2011.jpg'],0.0,21
700331,1955,['53/32066753_1917-06-10_1955.jpg'],1.0,38
719428,2013,['60/32066860_1969-09-22_2013.jpg'],1.0,44
707997,1973,['12/32067212_1938-06-06_1973.jpg'],1.0,35
695848,1943,['85/320685_1905-03-02_1943.jpg'],1.0,38
699054,1947,['01/320701_1913-12-11_1947.jpg'],1.0,34
711070,1980,['11/320711_1946-11-04_1980.jpg'],1.0,34
707303,2009,['35/32072535_1936-07-12_2009.jpg'],1.0,73
715659,2007,['36/320736_1959-05-29_2007.jpg'],1.0,48
711815,2006,['91/32074391_1948-11-18_2006.jpg'],1.0,58
703873,1964,['53/320753_1927-02-20_1964.jpg'],1.0,37
702961,1975,['70/320770_1924-08-22_1975.jpg'],1.0,51
693514,1967,['66/32077466_1898-10-10_1967.jpg'],1.0,69
703832,1969,['74/320774_1927-01-10_1969.jpg'],1.0,42
721537,2010,['06/32077706_1975-07-02_2010.jpg'],1.0,35
728077,2010,['83/32078883_1993-05-28_2010.jpg'],1.0,17
726682,2011,['04/32080904_1989-08-02_2011.jpg'],0.0,22
701006,1961,['30/320830_1919-04-16_1961.jpg'],1.0,42
719661,2012,['18/32084718_1970-05-13_2012.jpg'],1.0,42
725682,2011,['35/32085635_1986-11-06_2011.jpg'],0.0,25
728362,2013,['01/32086401_1994-03-09_2013.jpg'],1.0,19
708524,1972,['38/3209438_1939-11-15_1972.jpg'],1.0,33
715255,2008,['46/4200046_1958-04-20_2008.jpg'],1.0,50
728480,2012,['07/42000607_1994-07-05_2012.jpg'],1.0,18
725821,2009,['38/4200238_1987-03-25_2009.jpg'],1.0,22
725244,2008,['39/4200439_1985-08-25_2008.jpg'],0.0,23
704239,1954,['60/42006760_1928-02-21_1954.jpg'],1.0,26
727199,2014,['30/42009730_1991-01-01_2014.jpg'],0.0,23
726368,2012,['07/42013107_1988-09-22_2012.jpg'],1.0,24
725438,2013,['46/42013346_1986-03-07_2013.jpg'],1.0,27
715781,1989,['45/42014445_1959-09-28_1989.jpg'],1.0,30
722549,2005,['21/42014821_1978-04-09_2005.jpg'],0.0,27
725902,2013,['64/42015364_1987-06-14_2013.jpg'],0.0,26
723283,2014,['99/42023599_1980-04-12_2014.jpg'],0.0,34
717914,2013,['04/42025004_1965-07-31_2013.jpg'],1.0,48
728877,2012,['65/42028665_1995-08-06_2012.jpg'],0.0,17
723771,2013,['24/42032324_1981-08-13_2013.jpg'],1.0,32
725547,2014,['15/42032615_1986-06-24_2014.jpg'],0.0,28
725824,2015,['92/42032792_1987-03-28_2015.jpg'],1.0,28
727563,2013,['82/42037082_1991-12-31_2013.jpg'],1.0,22
719412,2010,['50/4204050_1969-09-06_2010.jpg'],0.0,41
724452,2014,['68/42047168_1983-06-25_2014.jpg'],0.0,31
723762,2011,['22/4204722_1981-08-04_2011.jpg'],1.0,30
698835,1970,['37/420537_1913-05-06_1970.jpg'],1.0,57
724550,2015,['54/42057754_1983-10-01_2015.jpg'],0.0,32
701966,1959,['08/42061008_1921-12-01_1959.jpg'],1.0,38
728845,2014,['94/42062194_1995-07-05_2014.jpg'],1.0,19
710412,2007,['55/42063355_1945-01-15_2007.jpg'],1.0,62
721777,2011,['75/42064775_1976-02-27_2011.jpg'],0.0,35
721628,2006,['29/42066129_1975-10-01_2006.jpg'],1.0,31
721802,2009,['71/420671_1976-03-23_2009.jpg'],0.0,33
718989,2011,['29/4207029_1968-07-10_2011.jpg'],1.0,43
725319,2008,['83/42070483_1985-11-08_2008.jpg'],0.0,23
726316,2013,['42/42071442_1988-08-01_2013.jpg'],0.0,25
713538,2013,['93/42073493_1953-08-07_2013.jpg'],1.0,60
710718,2012,['47/420747_1945-11-17_2012.jpg'],1.0,67
724782,2014,['73/42076573_1984-05-20_2014.jpg'],0.0,30
726862,2014,['42/42076842_1990-01-29_2014.jpg'],1.0,24
726921,2014,['64/42078164_1990-03-29_2014.jpg'],0.0,24
719675,2013,['38/42082938_1970-05-27_2013.jpg'],1.0,43
694358,1940,['83/42083_1901-02-01_1940.jpg'],1.0,39
728665,2014,['47/42084947_1995-01-06_2014.jpg'],0.0,19
726574,2014,['45/42086045_1989-04-16_2014.jpg'],0.0,25
725839,2014,['73/42086673_1987-04-12_2014.jpg'],0.0,27
719052,2011,['97/42089897_1968-09-11_2011.jpg'],1.0,43
720539,2013,['27/42090827_1972-10-07_2013.jpg'],1.0,41
692384,1945,['09/420909_1895-09-06_1945.jpg'],1.0,50
712219,1972,['53/42091453_1949-12-27_1972.jpg'],1.0,23
717177,2014,['24/42092624_1963-07-25_2014.jpg'],1.0,51
712095,1978,['53/42095953_1949-08-25_1978.jpg'],1.0,29
718574,2012,['44/4209844_1967-05-22_2012.jpg'],1.0,45
714868,2013,['99/42099_1957-03-29_2013.jpg'],1.0,56
719928,2012,['39/5200139_1971-02-04_2012.jpg'],1.0,41
713824,2013,['67/5200967_1954-05-20_2013.jpg'],0.0,59
707115,1954,['17/5201317_1936-01-06_1954.jpg'],0.0,18
712219,2013,['09/5201709_1949-12-27_2013.jpg'],1.0,64
709376,1971,['29/520229_1942-03-16_1971.jpg'],1.0,29
711536,1969,['30/5207430_1948-02-13_1969.jpg'],0.0,21
725402,2011,['09/5207509_1986-01-30_2011.jpg'],1.0,25
720517,2014,['37/520837_1972-09-15_2014.jpg'],0.0,42
697270,1949,['95/520895_1909-01-22_1949.jpg'],0.0,40
709650,2014,['93/5209093_1942-12-15_2014.jpg'],1.0,72
709519,2009,['57/620257_1942-08-06_2009.jpg'],1.0,67
701038,1960,['03/620603_1919-05-18_1960.jpg'],0.0,41
712032,2005,['44/6206344_1949-06-23_2005.jpg'],1.0,56
717560,2010,['11/620711_1964-08-11_2010.jpg'],1.0,46
721826,2007,['03/620803_1976-04-16_2007.jpg'],1.0,31
692833,1969,['15/620815_1896-11-28_1969.jpg'],0.0,73
701792,1992,['93/62093_1921-06-10_1992.jpg'],1.0,71
704459,1953,['79/7200679_1928-09-28_1953.jpg'],1.0,25
702191,1967,['56/7200956_1922-07-14_1967.jpg'],1.0,45
681727,1956,['37/7203237_1866-07-03_1956.jpg'],1.0,90
722635,2015,['32/7203432_1978-07-04_2015.jpg'],0.0,37
703348,2011,['78/7206078_1925-09-13_2011.jpg'],1.0,86
724358,2010,['99/7208099_1983-03-23_2010.jpg'],1.0,27
702650,1957,['85/7208785_1923-10-16_1957.jpg'],1.0,34
725764,2012,['44/7209144_1987-01-27_2012.jpg'],1.0,25
717079,1982,['34/8201134_1963-04-18_1982.jpg'],1.0,19
711495,1970,['08/8204608_1948-01-03_1970.jpg'],1.0,22
727240,2014,['61/9200161_1991-02-11_2014.jpg'],1.0,23
725782,2013,['66/9200266_1987-02-14_2013.jpg'],0.0,26
726138,2012,['32/9200332_1988-02-05_2012.jpg'],1.0,24
725606,2015,['79/9200779_1986-08-22_2015.jpg'],1.0,29
722791,2014,['54/920354_1978-12-07_2014.jpg'],0.0,36
724531,2010,['01/9203901_1983-09-12_2010.jpg'],1.0,27
715003,2009,['87/920887_1957-08-11_2009.jpg'],1.0,52
721865,2014,['38/920938_1976-05-25_2014.jpg'],1.0,38
708308,2010,['39/920939_1939-04-13_2010.jpg'],1.0,71
704864,1953,['55/9209555_1929-11-07_1953.jpg'],1.0,24
721706,2014,['18/9209618_1975-12-18_2014.jpg'],0.0,39
721412,2000,['72/13001672_1975-02-27_2000.jpg'],0.0,25
722068,2015,['68/13002768_1976-12-14_2015.jpg'],1.0,39
724469,2012,['31/13003031_1983-07-12_2012.jpg'],0.0,29
726828,2014,['30/13004730_1989-12-26_2014.jpg'],1.0,25
706715,1964,['38/1300638_1934-12-02_1964.jpg'],1.0,30
710450,1967,['60/1300660_1945-02-22_1967.jpg'],0.0,22
709211,1994,['96/13015396_1941-10-02_1994.jpg'],1.0,53
725757,2009,['00/13016000_1987-01-20_2009.jpg'],0.0,22
701044,1946,['54/13017654_1919-05-24_1946.jpg'],1.0,27
715616,2015,['51/13017851_1959-04-16_2015.jpg'],1.0,56
726540,2013,['76/13018176_1989-03-13_2013.jpg'],1.0,24
724364,2013,['40/1302140_1983-03-29_2013.jpg'],1.0,30
708147,2008,['27/1302227_1938-11-03_2008.jpg'],1.0,70
726363,2015,['79/13023179_1988-09-17_2015.jpg'],1.0,27
701377,1944,['71/13023771_1920-04-21_1944.jpg'],1.0,24
724322,2008,['92/13024892_1983-02-15_2008.jpg'],0.0,25
719611,2005,['59/13025559_1970-03-24_2005.jpg'],1.0,35
719404,2005,['07/13025907_1969-08-29_2005.jpg'],1.0,36
720138,2009,['29/1302729_1971-09-02_2009.jpg'],1.0,38
710492,1968,['11/13028811_1945-04-05_1968.jpg'],1.0,23
727489,2013,['96/13029296_1991-10-18_2013.jpg'],1.0,22
710212,2008,['30/13030_1944-06-29_2008.jpg'],1.0,64
726248,2010,['69/13031169_1988-05-25_2010.jpg'],1.0,22
723967,2009,['25/1303125_1982-02-25_2009.jpg'],0.0,27
718686,2007,['61/1303261_1967-09-11_2007.jpg'],0.0,40
723759,2007,['30/13033930_1981-08-01_2007.jpg'],0.0,26
724572,2013,['11/13034811_1983-10-23_2013.jpg'],1.0,30
714037,2003,['65/1303565_1954-12-19_2003.jpg'],1.0,49
723615,2011,['79/1303679_1981-03-10_2011.jpg'],1.0,30
724513,2011,['62/13039262_1983-08-25_2011.jpg'],1.0,28
724972,2009,['69/13039369_1984-11-26_2009.jpg'],1.0,25
725539,2014,['38/13042838_1986-06-16_2014.jpg'],1.0,28
724040,2014,['13/13045013_1982-05-09_2014.jpg'],0.0,32
726237,2008,['41/13046941_1988-05-14_2008.jpg'],1.0,20
721746,2008,['16/1304716_1976-01-27_2008.jpg'],0.0,32
724872,2011,['56/13047456_1984-08-18_2011.jpg'],1.0,27
724294,2012,['78/13047578_1983-01-18_2012.jpg'],1.0,29
726783,2010,['84/13047884_1989-11-11_2010.jpg'],0.0,21
722756,2015,['48/13048148_1978-11-02_2015.jpg'],1.0,37
711841,1994,['86/13048186_1948-12-14_1994.jpg'],1.0,46
726376,2014,['63/13050963_1988-09-30_2014.jpg'],1.0,26
725941,2014,['78/13051378_1987-07-23_2014.jpg'],1.0,27
719764,2010,['70/13051470_1970-08-24_2010.jpg'],1.0,40
723348,2011,['47/13054347_1980-06-16_2011.jpg'],1.0,31
722501,2015,['08/1305508_1978-02-20_2015.jpg'],1.0,37
702313,1960,['52/1305852_1922-11-13_1960.jpg'],1.0,38
712376,2006,['53/1305853_1950-06-02_2006.jpg'],1.0,56
724692,2012,['77/13059977_1984-02-20_2012.jpg'],0.0,28
718486,2007,['94/13060494_1967-02-23_2007.jpg'],0.0,40
726188,2008,['84/13061184_1988-03-26_2008.jpg'],0.0,20
725531,2011,['24/13062624_1986-06-08_2011.jpg'],1.0,25
719500,2009,['30/13062930_1969-12-03_2009.jpg'],1.0,40
717561,2009,['08/13063308_1964-08-12_2009.jpg'],1.0,45
716526,2009,['35/1306335_1961-10-12_2009.jpg'],1.0,48
720760,2009,['51/1306351_1973-05-16_2009.jpg'],1.0,36
689116,1950,['57/13064157_1886-09-25_1950.jpg'],1.0,64
714489,1984,['68/1306468_1956-03-15_1984.jpg'],1.0,28
719262,2005,['92/13064892_1969-04-09_2005.jpg'],1.0,36
705410,1965,['36/13066436_1931-05-07_1965.jpg'],1.0,34
718888,2012,['87/13068787_1968-03-31_2012.jpg'],0.0,44
718589,2013,['15/130715_1967-06-06_2013.jpg'],1.0,46
724816,2009,['94/13072894_1984-06-23_2009.jpg'],0.0,25
724399,2011,['98/13073298_1983-05-03_2011.jpg'],0.0,28
720847,2010,['25/13073725_1973-08-11_2010.jpg'],1.0,37
722446,2006,['37/13073737_1977-12-27_2006.jpg'],0.0,29
726414,2009,['51/13074751_1988-11-07_2009.jpg'],1.0,21
710411,1977,['38/13075038_1945-01-14_1977.jpg'],0.0,32
723917,2008,['49/1307649_1982-01-06_2008.jpg'],1.0,26
725176,2014,['91/13076591_1985-06-18_2014.jpg'],0.0,29
709827,2012,['72/1307672_1943-06-10_2012.jpg'],1.0,69
726898,2010,['02/13077802_1990-03-06_2010.jpg'],0.0,20
707604,2011,['29/1307929_1937-05-09_2011.jpg'],1.0,74
727425,2010,['72/13079372_1991-08-15_2010.jpg'],1.0,19
703100,1952,['50/13079650_1925-01-08_1952.jpg'],1.0,27
715028,1980,['26/13079926_1957-09-05_1980.jpg'],1.0,23
725051,2015,['14/13080414_1985-02-13_2015.jpg'],1.0,30
725412,2012,['09/13085909_1986-02-09_2012.jpg'],1.0,26
713822,2013,['02/1308802_1954-05-18_2013.jpg'],1.0,59
724622,2011,['18/13090018_1983-12-12_2011.jpg'],1.0,28
720881,2015,['57/1309057_1973-09-14_2015.jpg'],1.0,42
725516,2013,['36/13091236_1986-05-24_2013.jpg'],1.0,27
708810,2008,['79/13092179_1940-08-27_2008.jpg'],1.0,68
714438,1975,['23/1309423_1956-01-24_1975.jpg'],1.0,19
716905,2011,['94/13094394_1962-10-26_2011.jpg'],1.0,49
719563,2004,['45/13099945_1970-02-04_2004.jpg'],1.0,34
723490,2010,['56/2300056_1980-11-05_2010.jpg'],1.0,30
710380,2014,['18/23000918_1944-12-14_2014.jpg'],1.0,70
726069,2014,['88/23002288_1987-11-28_2014.jpg'],0.0,27
721107,2011,['06/23006_1974-04-28_2011.jpg'],0.0,37
707741,1969,['68/23007268_1937-09-23_1969.jpg'],0.0,32
723522,2009,['07/2301707_1980-12-07_2009.jpg'],1.0,29
717635,2010,['12/2301712_1964-10-25_2010.jpg'],1.0,46
697161,1952,['34/23018734_1908-10-05_1952.jpg'],1.0,44
724848,2012,['91/23019591_1984-07-25_2012.jpg'],1.0,28
711577,1974,['30/2302130_1948-03-25_1974.jpg'],0.0,26
725463,2012,['70/23021870_1986-04-01_2012.jpg'],0.0,26
719299,2013,['84/2302584_1969-05-16_2013.jpg'],0.0,44
722462,2006,['42/2302742_1978-01-12_2006.jpg'],1.0,28
721384,2011,['38/2303038_1975-01-30_2011.jpg'],1.0,36
691703,1974,['68/2303068_1893-10-25_1974.jpg'],1.0,81
720151,2007,['11/2303211_1971-09-15_2007.jpg'],0.0,36
714497,2011,['41/23032841_1956-03-23_2011.jpg'],1.0,55
727032,2011,['40/23033540_1990-07-18_2011.jpg'],1.0,21
712821,2012,['96/2303396_1951-08-21_2012.jpg'],1.0,61
718014,2008,['39/230339_1965-11-08_2008.jpg'],1.0,43
707628,2010,['14/2303414_1937-06-02_2010.jpg'],0.0,73
718614,2009,['35/23035_1967-07-01_2009.jpg'],0.0,42
701224,1945,['59/2303959_1919-11-20_1945.jpg'],0.0,26
716975,2014,['62/23040662_1963-01-04_2014.jpg'],0.0,51
714906,2014,['92/23043192_1957-05-06_2014.jpg'],1.0,57
727556,2012,['94/23045394_1991-12-24_2012.jpg'],1.0,21
717152,2010,['82/2304582_1963-06-30_2010.jpg'],1.0,47
